loc,blank_lines,comment_lines,avg_line_length,max_nesting_depth,num_keys,file_size_bytes,token_count,num_commits,num_authors,file_age_days,last_modified_days,edit_frequency,is_recently_active,stability_score,churn_total,churn_avg,loc_growth_rate,churn_volatility,num_resources,num_variables,num_dependencies,num_modules,dependency_ratio,has_hardcoded_secret,has_version_pinning,uses_latest_tag,num_anti_patterns,has_error_handling,has_idempotency_check,has_privilege_escalation,template_complexity,num_conditionals,num_loops,repo,tool,filepath,is_defect
76,17,3,32.25806451612903,9,37,3093,257,22,2,2420,128,0.2727272727272727,0,850,167.20000000000002,7.6000000000000005,0.03140495867768595,3.8000000000000003,3,16,0,2,0.0,0,0,0,0,0,0,0,17,0,0,debops/debops,ansible,ansible/playbooks/service/minio.yml,1
15,4,4,31.157894736842106,9,6,611,62,10,2,3136,128,0.09566326530612244,0,2156,15.0,1.5,0.0047831632653061226,0.75,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/monit.yml,1
50,11,3,34.83606557377049,9,22,2186,178,20,4,3136,128,0.1913265306122449,0,2053,100.0,5.0,0.01594387755102041,2.5,1,13,0,0,0.0,0,0,0,0,0,0,0,13,0,0,debops/debops,ansible,ansible/playbooks/service/mosquitto-nginx.yml,1
36,9,3,32.4,9,17,1503,127,15,4,3136,128,0.1434948979591837,0,2053,54.0,3.6,0.011479591836734694,1.8,1,6,0,0,0.0,0,0,0,0,0,0,0,6,0,0,debops/debops,ansible,ansible/playbooks/service/mosquitto-plain.yml,1
8,2,3,32.7,1,2,337,35,5,1,3136,1375,0.04783163265306122,0,909,4.0,0.8,0.002551020408163265,0.4,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/mosquitto.yml,1
14,4,3,30.555555555555557,9,6,568,59,7,2,2746,128,0.0764748725418791,0,2156,9.8,1.4000000000000001,0.005098324836125273,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/mount.yml,1
20,5,3,32.72,9,9,843,78,11,2,2980,128,0.11073825503355705,0,2156,22.0,2.0,0.006711409395973154,1.0,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/playbooks/service/netbase.yml,1
74,14,3,35.42045454545455,9,31,3205,253,32,7,3136,128,0.30612244897959184,0,1366,236.8,7.4,0.023596938775510203,3.7,1,24,0,0,0.0,0,0,0,0,0,0,0,24,0,0,debops/debops,ansible,ansible/playbooks/service/netbox.yml,1
14,4,3,29.88888888888889,9,6,556,55,2,2,1203,128,0.04987531172069825,0,1074,2.8000000000000003,1.4000000000000001,0.011637572734829594,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/networkd.yml,0
23,6,4,33.86206896551724,9,10,1011,91,10,2,2524,128,0.11885895404120443,0,2156,23.0,2.3,0.009112519809825673,1.15,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/playbooks/service/neurodebian.yml,1
14,4,3,28.555555555555557,9,6,532,55,8,2,3136,128,0.07653061224489796,0,2156,11.200000000000001,1.4000000000000001,0.004464285714285714,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/nfs.yml,1
26,7,3,31.303030303030305,9,12,1066,95,12,3,3136,128,0.11479591836734694,0,2156,31.200000000000003,2.6,0.008290816326530613,1.3,1,3,0,0,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/nfs_server.yml,1
33,8,4,31.926829268292682,9,15,1350,120,15,4,3136,128,0.1434948979591837,0,2156,49.5,3.3,0.010522959183673469,1.65,1,5,0,0,0.0,0,0,0,0,0,0,0,5,0,0,debops/debops,ansible,ansible/playbooks/service/nginx.yml,1
23,6,4,32.96551724137931,9,10,985,89,13,2,3136,128,0.12436224489795919,0,2156,29.900000000000002,2.3000000000000003,0.007334183673469388,1.1500000000000001,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/playbooks/service/nodejs.yml,1
14,4,3,29.055555555555557,9,6,541,57,7,2,2486,128,0.08447304907481899,0,2156,9.8,1.4000000000000001,0.0056315366049879325,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/nscd.yml,1
28,7,3,30.085714285714285,9,13,1088,100,10,2,2622,128,0.11441647597254004,0,2156,28.0,2.8,0.010678871090770405,1.4,1,4,0,0,0.0,0,0,0,0,0,0,0,4,0,0,debops/debops,ansible,ansible/playbooks/service/nslcd.yml,1
14,4,3,31.5,9,6,585,58,9,3,3136,128,0.08609693877551021,0,1160,12.600000000000001,1.4000000000000001,0.004464285714285714,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/nsswitch.yml,1
19,5,4,30.083333333333332,9,8,746,77,12,3,3136,128,0.11479591836734694,0,1083,22.8,1.9000000000000001,0.006058673469387755,0.9500000000000001,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/playbooks/service/ntp.yml,1
38,10,3,30.645833333333332,9,19,1519,132,17,3,3136,128,0.16262755102040816,0,1434,64.60000000000001,3.8000000000000007,0.01211734693877551,1.9000000000000004,2,5,0,1,0.0,0,0,0,0,0,0,0,5,0,0,debops/debops,ansible,ansible/playbooks/service/nullmailer.yml,1
41,9,3,30.84,9,23,1592,142,18,4,3136,128,0.17219387755102042,0,1325,73.8,4.1,0.013073979591836735,2.05,3,2,0,2,0.0,0,0,0,0,0,0,0,4,2,0,debops/debops,ansible,ansible/playbooks/service/opendkim.yml,1
30,8,3,31.105263157894736,9,14,1220,108,3,3,1449,128,0.06211180124223603,0,1047,9.0,3.0,0.020703933747412008,1.5,1,4,0,0,0.0,0,0,0,0,0,0,0,4,0,0,debops/debops,ansible,ansible/playbooks/service/opensearch.yml,0
109,20,5,37.48837209302326,9,50,4965,398,34,3,3136,128,0.3252551020408163,0,1434,370.6,10.9,0.03475765306122449,5.45,5,21,0,4,0.0,0,1,0,0,0,0,0,23,2,0,debops/debops,ansible,ansible/playbooks/service/owncloud-apache.yml,1
113,19,5,39.02272727272727,9,49,5283,415,38,5,3136,128,0.3635204081632653,0,1138,429.40000000000003,11.3,0.036033163265306124,5.65,4,27,0,3,0.0,0,1,0,0,0,0,0,29,2,0,debops/debops,ansible,ansible/playbooks/service/owncloud-nginx.yml,1
10,2,5,39.666666666666664,1,2,488,49,5,1,3136,1375,0.04783163265306122,0,909,5.0,1.0,0.0031887755102040817,0.5,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/owncloud.yml,1
14,4,3,31.444444444444443,9,6,584,58,7,2,2616,128,0.08027522935779816,0,2156,9.8,1.4000000000000001,0.005351681957186544,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/pam_access.yml,1
45,11,3,31.714285714285715,9,21,1832,158,3,3,1607,128,0.056004978220286245,0,1451,13.5,4.5,0.028002489110143122,2.25,1,9,0,0,0.0,0,0,0,0,0,0,0,9,0,0,debops/debops,ansible,ansible/playbooks/service/pdns-nginx.yml,1
26,7,3,30.272727272727273,9,12,1032,95,3,3,1607,128,0.056004978220286245,0,1451,7.800000000000001,2.6,0.016179215930304917,1.3,1,3,0,0,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/pdns-plain.yml,1
8,2,3,34.5,1,2,355,37,3,3,1632,1375,0.05514705882352941,0,231,2.4000000000000004,0.8000000000000002,0.004901960784313725,0.4000000000000001,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/pdns.yml,0
14,4,3,32.72222222222222,9,6,607,59,8,2,3136,128,0.07653061224489796,0,2156,11.200000000000001,1.4000000000000001,0.004464285714285714,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/persistent_paths.yml,1
36,9,3,31.133333333333333,9,17,1446,126,1,1,206,206,0.14563106796116507,0,0,3.6,3.6,0.17475728155339806,1.8,1,6,0,0,0.0,0,0,0,0,0,0,0,6,0,0,debops/debops,ansible,ansible/playbooks/service/pgbadger.yml,0
38,10,4,30.520833333333332,9,19,1513,138,16,2,3136,128,0.15306122448979592,0,1434,60.800000000000004,3.8000000000000003,0.01211734693877551,1.9000000000000001,3,3,0,2,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/php.yml,1
71,15,4,33.53488372093023,9,34,2970,255,37,4,3136,128,0.3539540816326531,0,1434,262.7,7.1,0.02264030612244898,3.55,3,16,0,2,0.0,0,0,0,0,0,0,0,16,2,0,debops/debops,ansible,ansible/playbooks/service/phpipam.yml,1
61,14,3,31.466666666666665,9,30,2435,205,20,2,3136,128,0.1913265306122449,0,1434,122.0,6.1,0.0194515306122449,3.05,3,12,0,2,0.0,0,0,0,0,0,0,0,12,0,0,debops/debops,ansible,ansible/playbooks/service/phpmyadmin.yml,1
27,8,4,28.82857142857143,9,13,1044,103,15,2,3136,128,0.1434948979591837,0,1434,40.5,2.7,0.00860969387755102,1.35,2,1,0,1,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/playbooks/service/pki.yml,1
48,17,3,27.107692307692307,9,27,1827,157,19,3,3136,128,0.18176020408163265,0,1434,91.2,4.8,0.015306122448979591,2.4,3,8,0,2,0.0,0,0,0,0,0,0,0,8,0,0,debops/debops,ansible,ansible/playbooks/service/postconf.yml,1
36,10,3,29.152173913043477,9,18,1387,127,16,3,3136,128,0.15306122448979592,0,1434,57.6,3.6,0.011479591836734694,1.8,3,3,0,2,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/postfix.yml,1
24,6,3,33.1,9,11,1023,88,17,4,3136,128,0.16262755102040816,0,1434,40.800000000000004,2.4000000000000004,0.007653061224489796,1.2000000000000002,1,3,0,0,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/postgresql.yml,1
36,9,3,34.044444444444444,9,17,1577,127,22,5,3136,128,0.21045918367346939,0,1434,79.2,3.6,0.011479591836734694,1.8,1,6,0,0,0.0,0,0,0,0,0,0,0,6,0,0,debops/debops,ansible,ansible/playbooks/service/postgresql_server.yml,1
45,9,3,33.51851851851852,9,24,1864,153,16,3,2413,128,0.1989225031081641,0,1434,72.0,4.5,0.018648984666390384,2.25,2,8,0,1,0.0,0,0,0,0,0,0,0,8,0,0,debops/debops,ansible,ansible/playbooks/service/postldap.yml,1
43,8,3,32.3921568627451,9,24,1703,136,14,2,3136,128,0.13392857142857142,0,1434,60.2,4.3,0.01371173469387755,2.15,2,7,0,1,0.0,0,0,0,0,0,0,0,7,0,0,debops/debops,ansible,ansible/playbooks/service/postscreen.yml,1
39,8,3,33.340425531914896,9,21,1614,151,16,3,3136,128,0.15306122448979592,0,1325,62.400000000000006,3.9000000000000004,0.012436224489795918,1.9500000000000002,2,3,0,1,0.0,0,0,0,0,0,0,0,3,3,0,debops/debops,ansible,ansible/playbooks/service/postwhite.yml,1
37,9,4,32.130434782608695,9,17,1524,137,19,4,3136,128,0.18176020408163265,0,1605,70.3,3.6999999999999997,0.011798469387755101,1.8499999999999999,1,6,0,0,0.0,0,0,0,0,0,0,0,6,0,0,debops/debops,ansible,ansible/playbooks/service/preseed.yml,1
14,4,3,32.111111111111114,9,6,596,57,8,2,3042,128,0.07889546351084813,0,2156,11.200000000000001,1.4000000000000001,0.0046022353714661405,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/proc_hidepid.yml,1
18,5,3,27.82608695652174,9,8,663,67,11,4,3045,128,0.10837438423645321,0,2156,19.8,1.8,0.005911330049261084,0.9,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/playbooks/service/prosody.yml,1
14,4,3,30.22222222222222,9,6,562,56,8,2,2975,128,0.08067226890756302,0,2156,11.200000000000001,1.4000000000000001,0.004705882352941176,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/python.yml,1
16,3,3,27.842105263157894,4,9,548,56,12,3,2975,128,0.12100840336134454,0,1434,19.200000000000003,1.6000000000000003,0.005378151260504202,0.8000000000000002,2,0,0,1,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/python_raw.yml,1
58,14,3,34.94444444444444,9,30,2588,195,23,4,3136,128,0.22002551020408165,0,1434,133.4,5.8,0.018494897959183673,2.9,2,11,0,1,0.0,0,0,0,0,0,0,0,11,0,0,debops/debops,ansible,ansible/playbooks/service/rabbitmq_management.yml,1
70,13,11,35.566265060240966,13,33,3035,280,20,5,3136,46,0.1913265306122449,0,1434,140.0,7.0,0.022321428571428572,3.5,5,5,0,1,0.0,0,0,0,0,0,0,0,6,0,0,debops/debops,ansible,ansible/playbooks/service/rabbitmq_server.yml,1
14,4,3,30.11111111111111,9,6,560,56,10,2,3136,128,0.09566326530612244,0,2156,14.0,1.4,0.004464285714285714,0.7,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/radvd.yml,1
38,10,3,32.416666666666664,9,19,1604,130,15,2,2812,128,0.1600284495021337,0,1434,57.0,3.8,0.013513513513513514,1.9,2,5,0,1,0.0,0,0,0,0,0,0,0,5,0,0,debops/debops,ansible,ansible/playbooks/service/redis_sentinel.yml,1
55,14,3,31.028985507246375,9,28,2210,185,19,2,2812,128,0.20270270270270271,0,1434,104.5,5.5,0.019559032716927455,2.75,3,7,0,2,0.0,0,0,0,0,0,0,0,8,0,0,debops/debops,ansible,ansible/playbooks/service/redis_server.yml,1
45,11,3,31.857142857142858,9,23,1840,152,18,2,3136,128,0.17219387755102042,0,1434,81.0,4.5,0.014349489795918368,2.25,2,8,0,1,0.0,0,0,0,0,0,0,0,8,0,0,debops/debops,ansible,ansible/playbooks/service/reprepro.yml,1
14,4,3,32.22222222222222,9,6,598,58,7,2,2480,128,0.0846774193548387,0,2156,9.8,1.4000000000000001,0.00564516129032258,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/resolvconf.yml,1
18,5,3,31.782608695652176,9,8,754,69,3,2,1189,128,0.07569386038687974,0,580,5.4,1.8,0.015138772077375946,0.9,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/playbooks/service/resolved.yml,0
14,4,3,31.333333333333332,9,6,582,56,9,2,3136,128,0.08609693877551021,0,2156,12.600000000000001,1.4000000000000001,0.004464285714285714,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/resources.yml,1
14,4,3,31.38888888888889,9,6,583,57,8,2,3136,128,0.07653061224489796,0,2156,11.200000000000001,1.4000000000000001,0.004464285714285714,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/root_account.yml,1
107,18,3,40.968,15,53,5246,394,39,7,3043,128,0.3844889911271771,0,1434,417.3,10.700000000000001,0.035162668419323036,5.3500000000000005,3,24,0,2,0.0,1,1,0,0,0,0,0,35,2,0,debops/debops,ansible,ansible/playbooks/service/roundcube.yml,1
14,4,3,30.27777777777778,9,6,563,55,10,2,3136,128,0.09566326530612244,0,2156,14.0,1.4,0.004464285714285714,0.7,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/rsnapshot.yml,1
64,15,4,30.569620253164558,9,33,2495,217,5,3,1599,128,0.09380863039399626,0,1434,32.0,6.4,0.04002501563477173,3.2,2,11,0,1,0.0,0,0,0,0,0,0,0,11,1,0,debops/debops,ansible,ansible/playbooks/service/rspamd.yml,0
53,12,3,33.4,9,25,2236,188,23,6,3136,128,0.22002551020408165,0,1325,121.9,5.3,0.016900510204081634,2.65,1,8,0,0,0.0,0,0,0,0,0,0,0,11,1,0,debops/debops,ansible,ansible/playbooks/service/rstudio_server.yml,1
24,7,3,29.29032258064516,9,11,939,90,16,4,3136,128,0.15306122448979592,0,1434,38.400000000000006,2.4000000000000004,0.007653061224489796,1.2000000000000002,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/playbooks/service/rsyslog.yml,1
14,4,3,29.11111111111111,9,6,542,55,12,3,3136,128,0.11479591836734694,0,1434,16.8,1.4000000000000001,0.004464285714285714,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/ruby.yml,1
32,8,3,30.675,9,15,1267,114,17,5,3136,128,0.16262755102040816,0,1434,54.400000000000006,3.2,0.01020408163265306,1.6,1,5,0,0,0.0,0,0,0,0,0,0,0,5,0,0,debops/debops,ansible,ansible/playbooks/service/salt.yml,1
18,5,3,28.565217391304348,9,8,680,68,12,3,3136,128,0.11479591836734694,0,2156,21.6,1.8,0.005739795918367347,0.9,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/playbooks/service/samba.yml,1
24,6,3,31.166666666666668,9,11,965,89,11,2,3136,128,0.10522959183673469,0,2156,26.400000000000002,2.4000000000000004,0.007653061224489796,1.2000000000000002,1,3,0,0,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/saslauthd.yml,1
14,4,3,28.77777777777778,9,6,536,55,7,2,3122,128,0.06726457399103139,0,2156,9.8,1.4000000000000001,0.004484304932735426,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/secret.yml,1
42,10,3,31.26923076923077,9,20,1678,144,18,3,3136,128,0.17219387755102042,0,1434,75.60000000000001,4.2,0.013392857142857142,2.1,1,8,0,0,0.0,0,0,0,0,0,0,0,8,0,0,debops/debops,ansible,ansible/playbooks/service/sks.yml,1
46,11,3,31.54385964912281,9,22,1855,164,25,4,3136,128,0.23915816326530612,0,1315,115.0,4.6,0.014668367346938776,2.3,1,9,0,0,0.0,0,0,0,0,0,0,0,9,2,0,debops/debops,ansible,ansible/playbooks/service/slapd.yml,1
54,12,3,31.0,9,29,2112,178,20,3,3136,128,0.1913265306122449,0,1434,108.0,5.4,0.01721938775510204,2.7,2,9,0,1,0.0,0,0,0,0,0,0,0,9,0,0,debops/debops,ansible,ansible/playbooks/service/smstools.yml,1
24,7,3,28.032258064516128,9,11,900,89,16,4,3136,128,0.15306122448979592,0,1434,38.400000000000006,2.4000000000000004,0.007653061224489796,1.2000000000000002,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/playbooks/service/snmpd.yml,1
47,12,4,29.593220338983052,9,23,1805,163,24,5,3136,128,0.22959183673469388,0,1434,112.80000000000001,4.7,0.014987244897959183,2.35,2,7,0,1,0.0,0,0,0,0,0,0,0,7,0,0,debops/debops,ansible,ansible/playbooks/service/sshd.yml,1
29,7,4,30.72222222222222,9,13,1143,107,3,2,1920,128,0.046875,0,1791,8.700000000000001,2.9000000000000004,0.015104166666666667,1.4500000000000002,1,4,0,0,0.0,0,0,0,0,0,0,0,4,0,0,debops/debops,ansible,ansible/playbooks/service/sssd.yml,0
23,7,3,30.466666666666665,9,12,944,90,14,3,3136,128,0.13392857142857142,0,2156,32.2,2.3000000000000003,0.007334183673469388,1.1500000000000001,1,3,0,0,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/stunnel.yml,1
24,6,3,30.4,9,11,942,88,11,2,2982,128,0.11066398390342051,0,2156,26.400000000000002,2.4000000000000004,0.008048289738430584,1.2000000000000002,1,3,0,0,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/sudo.yml,1
15,4,4,31.36842105263158,9,6,615,62,8,2,3136,128,0.07653061224489796,0,2156,12.0,1.5,0.0047831632653061226,0.75,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/swapfile.yml,1
15,4,4,32.89473684210526,9,6,644,65,8,2,3136,128,0.07653061224489796,0,2156,12.0,1.5,0.0047831632653061226,0.75,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/sysctl.yml,1
24,7,3,27.032258064516128,9,12,869,86,12,2,3136,128,0.11479591836734694,0,1434,28.8,2.4,0.007653061224489796,1.2,2,0,0,1,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/playbooks/service/sysfs.yml,1
14,4,3,29.38888888888889,9,6,547,56,8,2,3038,128,0.07899934167215274,0,2156,11.200000000000001,1.4000000000000001,0.004608294930875576,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/sysnews.yml,1
26,7,3,30.666666666666668,9,12,1045,97,12,2,2976,128,0.12096774193548386,0,2156,31.200000000000003,2.6,0.008736559139784945,1.3,1,3,0,0,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/system_groups.yml,1
16,5,3,30.428571428571427,9,7,660,66,9,3,2575,128,0.10485436893203884,0,2156,14.4,1.6,0.006213592233009709,0.8,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/system_users.yml,1
14,4,3,30.27777777777778,9,6,563,56,2,2,1207,128,0.04971002485501243,0,1078,2.8000000000000003,1.4000000000000001,0.0115990057995029,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/systemd.yml,0
14,4,3,31.5,9,6,585,56,9,2,3136,128,0.08609693877551021,0,2156,12.600000000000001,1.4000000000000001,0.004464285714285714,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/tcpwrappers.yml,1
22,6,3,31.821428571428573,9,10,919,83,4,3,1741,128,0.06892590465249857,0,1604,8.8,2.2,0.01263641585295807,1.1,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/playbooks/service/telegraf.yml,0
22,6,3,29.392857142857142,9,10,851,81,13,2,3136,128,0.12436224489795919,0,2156,28.6,2.2,0.00701530612244898,1.1,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/playbooks/service/tftpd.yml,1
18,5,3,28.0,9,8,667,69,14,3,3136,128,0.13392857142857142,0,1434,25.200000000000003,1.8000000000000003,0.005739795918367347,0.9000000000000001,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/playbooks/service/tgt.yml,1
14,4,3,31.27777777777778,9,6,581,56,2,2,1201,128,0.04995836802664447,0,1072,2.8000000000000003,1.4000000000000001,0.011656952539550375,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/timesyncd.yml,0
33,10,4,33.97674418604651,9,18,1504,132,18,4,3136,128,0.17219387755102042,0,1434,59.400000000000006,3.3000000000000003,0.010522959183673469,1.6500000000000001,2,4,0,1,0.0,0,0,0,0,0,0,0,4,0,0,debops/debops,ansible,ansible/playbooks/service/tinc-persistent_paths.yml,1
30,9,4,31.76923076923077,9,16,1278,117,17,4,3136,128,0.16262755102040816,0,1434,51.0,3.0,0.009566326530612245,1.5,2,3,0,1,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/tinc-plain.yml,1
9,2,4,35.54545454545455,1,2,402,43,5,1,3136,1375,0.04783163265306122,0,909,4.5,0.9,0.0028698979591836736,0.45,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/tinc.yml,1
23,6,4,31.379310344827587,9,10,939,87,12,3,2461,128,0.14628199918732224,0,2156,27.6,2.3000000000000003,0.009345794392523364,1.1500000000000001,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/playbooks/service/tinyproxy.yml,1
14,4,3,30.5,9,6,567,57,2,2,2193,128,0.02735978112175103,0,2064,2.8000000000000003,1.4000000000000001,0.006383948928408573,0.7000000000000001,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/tzdata.yml,0
15,4,4,35.26315789473684,9,6,689,64,9,2,3136,128,0.08609693877551021,0,2156,13.5,1.5,0.0047831632653061226,0.75,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/unattended_upgrades.yml,1
28,7,3,30.885714285714286,9,13,1116,99,15,4,3136,128,0.1434948979591837,0,1434,42.0,2.8,0.008928571428571428,1.4,1,3,0,0,0.0,0,0,0,0,0,0,0,3,0,0,debops/debops,ansible,ansible/playbooks/service/unbound.yml,1
16,5,3,29.238095238095237,9,7,635,65,11,3,3136,128,0.10522959183673469,0,2156,17.6,1.6,0.00510204081632653,0.8,1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/service/users.yml,1
43,11,3,30.074074074074073,9,22,1678,148,16,2,2517,128,0.1907032181168057,0,1434,68.8,4.3,0.01708382995629718,2.15,3,5,0,2,0.0,0,0,0,0,0,0,0,5,0,0,debops/debops,ansible,ansible/playbooks/service/wpcli.yml,1
22,6,3,32.32142857142857,9,10,933,86,10,2,2593,128,0.11569610489780177,0,2156,22.0,2.2,0.008484381025838797,1.1,1,2,0,0,0.0,0,0,0,0,0,0,0,2,0,0,debops/debops,ansible,ansible/playbooks/service/yadm.yml,1
18,5,3,30.391304347826086,9,8,722,70,3,3,1731,128,0.05199306759098787,0,1142,5.4,1.8,0.010398613518197574,0.9,1,1,0,0,0.0,0,0,0,0,0,0,0,1,0,0,debops/debops,ansible,ansible/playbooks/service/zabbix_agent.yml,0
61,11,42,42.72222222222222,1,9,3148,456,8,1,3136,1243,0.07653061224489796,0,808,48.800000000000004,6.1000000000000005,0.0194515306122449,3.0500000000000003,9,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/site.yml,1
50,16,16,32.833333333333336,6,22,2233,222,9,3,3136,1185,0.08609693877551021,0,995,45.0,5.0,0.01594387755102041,2.5,2,5,0,0,0.0,0,0,0,0,0,0,0,12,0,0,debops/debops,ansible,ansible/playbooks/tools/6to4.yml,1
10,1,3,30.272727272727273,4,3,344,37,5,1,3136,1216,0.04783163265306122,0,1069,5.0,1.0,0.0031887755102040817,0.5,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/tools/debug.yml,1
190,43,28,35.871244635193136,7,77,8591,786,29,9,3136,242,0.2774234693877551,0,485,551.0,19.0,0.06058673469387755,9.5,16,26,0,0,0.0,0,1,0,0,0,0,0,42,11,2,debops/debops,ansible,ansible/playbooks/tools/dist-upgrade.yml,1
28,4,15,29.28125,9,7,969,131,3,3,1473,1242,0.06109979633401222,0,231,8.4,2.8000000000000003,0.019008825526137134,1.4000000000000001,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,debops/debops,ansible,ansible/playbooks/upgrade.yml,1
